IndF,year,age,ImmiOrNatal,sex,Mean.GenR.Adult,Mean.PedR.Adult,N.Adult,Mean.GenR.All,Mean.PedR.All,N.All
Kidman,2009,33.01,Unknown,M,0.03180296875,0,32,0.0411745614035088,0.0175438596491228,57
Kidman,2010,34.01,Unknown,F,0.0293139347826087,0.0108695652173913,46,0.0343128484848485,0.0113636363636364,66
Kidman,2010,34.01,Unknown,M,0.0420987777777778,0.0138888888888889,36,0.0422853728813559,0.0169491525423729,59
Kidman,2011,35.01,Unknown,F,0.028739,0.0104166666666667,48,0.0346511506849315,0.0102739726027397,73
Kidman,2011,35.01,Unknown,M,0.0417672368421053,0.0131578947368421,38,0.0401544925373134,0.0149253731343284,67
Kidman,2012,36.01,Unknown,F,0.0321154423076923,0.00961538461538462,52,0.0360301084337349,0.0120481927710843,83
Kidman,2012,36.01,Unknown,M,0.039964,0.0125,40,0.0377083611111111,0.0138888888888889,72
Kidman,2013,37.01,Unknown,F,0.0305250545454545,0.00909090909090909,55,0.0353948965517241,0.0114942528735632,87
Kidman,2013,37.01,Unknown,M,0.0391545853658537,0.0121951219512195,41,0.0421900526315789,0.0197368421052632,76
Kidman,2014,38.01,Unknown,F,0.0295403818181818,0.00909090909090909,55,0.0340572471910112,0.0112359550561798,89
Kidman,2014,38.01,Unknown,M,0.0427466756756757,0.0135135135135135,37,0.0436911232876712,0.0205479452054795,73
Kidman,2015,39.01,Unknown,F,0.0288378596491228,0.0087719298245614,57,0.0324770967741935,0.010752688172043,93
Kidman,2015,39.01,Unknown,M,0.0506588333333333,0.0238095238095238,42,0.0432227105263158,0.0197368421052632,76
Kidman,2016,40.01,Unknown,F,0.0281531428571429,0.00892857142857143,56,0.0331461808510638,0.0132978723404255,94
Kidman,2016,40.01,Unknown,M,0.0483919782608696,0.0217391304347826,46,0.0431042658227848,0.0189873417721519,79
Kidman,2017,41.01,Unknown,F,0.0285921964285714,0.00892857142857143,56,0.0348010326086957,0.0135869565217391,92
Kidman,2017,41.01,Unknown,M,0.0440199318181818,0.0227272727272727,44,0.0426218055555556,0.0208333333333333,72
Kidman,2018,42.01,Unknown,F,0.0322343157894737,0.0131578947368421,57,0.0343667849462366,0.0134408602150538,93
Kidman,2018,42.01,Unknown,M,0.0432572826086957,0.0217391304347826,46,0.0403609230769231,0.0192307692307692,78
Kidman,2019,43.01,Unknown,F,0.0333195689655172,0.0129310344827586,58,0.034617847826087,0.0135869565217391,92
Kidman,2019,43.01,Unknown,M,0.0436408,0.0222222222222222,45,0.0416048133333333,0.02,75
Kundry,2004,33.01,Unknown,F,0.00677953846153846,0,26,0.00608939024390244,0,41
Kundry,2004,33.01,Unknown,M,0.0262893461538462,0.0192307692307692,26,0.0303951951219512,0.024390243902439,41
Kundry,2005,34.01,Unknown,F,0.00860377777777778,0,27,0.00780534782608696,0,46
Kundry,2005,34.01,Unknown,M,0.0262893461538462,0.0192307692307692,26,0.0283145217391304,0.0217391304347826,46
Kundry,2006,35.01,Unknown,F,0.00915014285714286,0,28,0.00798438,0,50
Kundry,2006,35.01,Unknown,M,0.0419041071428571,0.0357142857142857,28,0.0263191176470588,0.0196078431372549,51
Kundry,2007,36.01,Unknown,F,0.008917875,0,32,0.00793309259259259,0,54
Kundry,2007,36.01,Unknown,M,0.0396437333333333,0.0333333333333333,30,0.0253703396226415,0.0188679245283019,53
Kundry,2008,37.01,Unknown,F,0.0084441052631579,0,38,0.00822703571428571,0,56
Kundry,2008,37.01,Unknown,M,0.0396437333333333,0.0333333333333333,30,0.0245184464285714,0.0178571428571429,56
Kundry,2009,38.01,Unknown,F,0.010285511627907,0,43,0.00924057142857143,0,63
Kundry,2009,38.01,Unknown,M,0.03747765625,0.03125,32,0.0327127192982456,0.0263157894736842,57
Kundry,2010,39.01,Unknown,F,0.00986982608695652,0,46,0.00889683333333333,0,66
Kundry,2010,39.01,Unknown,M,0.0336531944444444,0.0277777777777778,36,0.0318117457627119,0.0254237288135593,59
Kundry,2011,40.01,Unknown,F,0.0100802083333333,0,48,0.00921875342465753,0,73
Kundry,2011,40.01,Unknown,M,0.0322572368421053,0.0263157894736842,38,0.0320301044776119,0.0261194029850746,67
Kundry,2012,41.01,Unknown,F,0.00944109615384615,0,52,0.0159053975903614,0.00602409638554217,83
Kundry,2012,41.01,Unknown,M,0.031152375,0.025,40,0.0304488055555556,0.0243055555555556,72
Kundry,2013,42.01,Unknown,F,0.00892783636363636,0,55,0.0125466551724138,0.0028735632183908,87
Kundry,2013,42.01,Unknown,M,0.0303951951219512,0.024390243902439,41,0.0353323421052632,0.0296052631578947,76
Kundry,2014,43.01,Unknown,F,0.00916616363636364,0,55,0.0125217528089888,0.00280898876404494,89
Kundry,2014,43.01,Unknown,M,0.0328274594594595,0.027027027027027,37,0.0363814794520548,0.0308219178082192,73
Kundry,2015,44.01,Unknown,F,0.00936615789473684,0,57,0.0124529139784946,0.00268817204301075,93
Kundry,2015,44.01,Unknown,M,0.0302590714285714,0.0238095238095238,42,0.0358845657894737,0.0296052631578947,76
Kundry,2016,45.01,Unknown,F,0.00926521428571429,0,56,0.0120537127659574,0.00265957446808511,94
Kundry,2016,45.01,Unknown,M,0.028082347826087,0.0217391304347826,46,0.0346617974683544,0.0284810126582278,79
Leigh,2013,13.01,Natal,F,0.0197374,0.00454545454545455,55,0.0216880459770115,0.00718390804597701,87
Leigh,2013,13.01,Natal,M,0.0186166829268293,0,41,0.0211605789473684,0.00657894736842105,76
Leigh,2014,14.01,Natal,F,0.0200305818181818,0.00454545454545455,55,0.0272775280898876,0.0126404494382022,89
Leigh,2014,14.01,Natal,M,0.0203715675675676,0,37,0.021938397260274,0.00684931506849315,73
Leigh,2015,15.01,Natal,F,0.0192415263157895,0.0043859649122807,57,0.0264285913978495,0.0120967741935484,93
Leigh,2015,15.01,Natal,M,0.0189218333333333,0,42,0.0210503815789474,0.00657894736842105,76
Leigh,2016,16.01,Natal,F,0.0194065892857143,0.00446428571428571,56,0.0258638936170213,0.011968085106383,94
Leigh,2016,16.01,Natal,M,0.0223589782608696,0.00543478260869565,46,0.0205580379746835,0.00632911392405063,79
Leigh,2017,17.01,Natal,F,0.0236630892857143,0.00892857142857143,56,0.0269328804347826,0.0122282608695652,92
Leigh,2017,17.01,Natal,M,0.0218599545454545,0.00568181818181818,44,0.0213686944444444,0.00694444444444444,72
Leigh,2018,18.01,Natal,F,0.0233640175438596,0.0087719298245614,57,0.0267744623655914,0.0120967741935484,93
Leigh,2018,18.01,Natal,M,0.0206920434782609,0.00543478260869565,46,0.0208374358974359,0.00641025641025641,78
Leigh,2019,19.01,Natal,F,0.0229195762711864,0.00847457627118644,59,0.0267034516129032,0.0120967741935484,93
Leigh,2019,19.01,Natal,M,0.0194459777777778,0.00555555555555556,45,0.0204844133333333,0.00666666666666667,75
Leigh,2020,20.01,Natal,F,0.0223989122807018,0.0087719298245614,57,0.0264604835164835,0.0123626373626374,91
Leigh,2020,20.01,Natal,M,0.0190972127659574,0.00531914893617021,47,0.0205727432432432,0.00675675675675676,74
Leonora,2004,28.01,Unknown,F,0.0102211538461538,0,26,0.0241158292682927,0.0121951219512195,41
Leonora,2004,28.01,Unknown,M,0.0180947692307692,0,26,0.0164635853658537,0,41
Leonora,2005,29.01,Unknown,F,0.00984296296296296,0,27,0.0325886956521739,0.0217391304347826,46
Leonora,2005,29.01,Unknown,M,0.0180947692307692,0,26,0.0157534347826087,0,46
Leonora,2006,30.01,Unknown,F,0.010303,0,28,0.03152806,0.02,50
Leonora,2006,30.01,Unknown,M,0.01746775,0,28,0.0151971960784314,0,51
Leonora,2007,31.01,Unknown,F,0.0139799375,0,32,0.0321347592592593,0.0185185185185185,54
Leonora,2007,31.01,Unknown,M,0.0167514333333333,0,30,0.0148719245283019,0,53
Leonora,2008,32.01,Unknown,F,0.0133429736842105,0,38,0.031026875,0.0178571428571429,56
Leonora,2008,32.01,Unknown,M,0.0167514333333333,0,30,0.014330125,0,56
Leonora,2009,33.01,Unknown,F,0.0136132558139535,0,43,0.0290164444444444,0.0158730158730159,63
Leonora,2009,33.01,Unknown,M,0.01619340625,0,32,0.0140808245614035,0,57
Leonora,2010,34.01,Unknown,F,0.0244995869565217,0.0108695652173913,46,0.0296754393939394,0.0151515151515152,66
Leonora,2010,34.01,Unknown,M,0.0165156944444444,0,36,0.013898593220339,0,59
Leonora,2011,35.01,Unknown,F,0.0290929791666667,0.0104166666666667,48,0.0320798082191781,0.0136986301369863,73
Leonora,2011,35.01,Unknown,M,0.0164000789473684,0,38,0.0172433432835821,0.00373134328358209,67
Leonora,2012,36.01,Unknown,F,0.0275702692307692,0.00961538461538462,52,0.0300856626506024,0.0120481927710843,83
Leonora,2012,36.01,Unknown,M,0.016289075,0,40,0.0232043611111111,0.0104166666666667,72
Leonora,2013,37.01,Unknown,F,0.0264869636363636,0.00909090909090909,55,0.0288216091954023,0.0114942528735632,87
Leonora,2013,37.01,Unknown,M,0.0164635853658537,0,41,0.0225187631578947,0.00986842105263158,76
Leonora,2014,38.01,Unknown,F,0.0261917090909091,0.00909090909090909,55,0.0277346179775281,0.0112359550561798,89
Leonora,2014,38.01,Unknown,M,0.0168443783783784,0,37,0.0231552876712329,0.0102739726027397,73
Leonora,2015,39.01,Unknown,F,0.0263538771929825,0.0087719298245614,57,0.0268312580645161,0.010752688172043,93
Leonora,2015,39.01,Unknown,M,0.0160212619047619,0,42,0.0223960263157895,0.00986842105263158,76
Leonora,2016,40.01,Unknown,F,0.025744,0.00892857142857143,56,0.0259776808510638,0.0106382978723404,94
Leonora,2016,40.01,Unknown,M,0.0157197173913043,0,46,0.0255901518987342,0.0126582278481013,79
Leonora,2017,41.01,Unknown,F,0.0286955,0.0178571428571429,56,0.0234639456521739,0.0108695652173913,92
Leonora,2017,41.01,Unknown,M,0.0139927727272727,0,44,0.0192754722222222,0.00694444444444444,72
Leonora,2018,42.01,Unknown,F,0.0285373859649123,0.0175438596491228,57,0.0233754408602151,0.010752688172043,93
Leonora,2018,42.01,Unknown,M,0.0133371956521739,0,46,0.0180788333333333,0.00641025641025641,78
Leonora,2019,43.01,Unknown,F,0.0281854915254237,0.0169491525423729,59,0.0232286021505376,0.010752688172043,93
Leonora,2019,43.01,Unknown,M,0.0122832,0,45,0.01799,0.00666666666666667,75
Leonora,2020,44.01,Unknown,F,0.0291571578947368,0.0175438596491228,57,0.0237282857142857,0.010989010989011,91
Leonora,2020,44.01,Unknown,M,0.0121309361702128,0,47,0.017918,0.00675675675675676,74
Lita,2004,37.01,Unknown,F,0.0131351153846154,0,26,0.013043756097561,0,41
Lita,2004,37.01,Unknown,M,0.016484,0,26,0.028120487804878,0.0121951219512195,41
Lita,2005,38.01,Unknown,F,0.0128265555555556,0,27,0.0228529130434783,0.0108695652173913,46
Lita,2005,38.01,Unknown,M,0.016484,0,26,0.0262517173913043,0.0108695652173913,46
Lita,2006,39.01,Unknown,F,0.0132153928571429,0,28,0.02347134,0.01,50
Lita,2006,39.01,Unknown,M,0.020095,0,28,0.0251776078431373,0.00980392156862745,51
Lita,2007,40.01,Unknown,F,0.01302778125,0,32,0.022600462962963,0.00925925925925926,54
Lita,2007,40.01,Unknown,M,0.0187742666666667,0,30,0.0246091320754717,0.00943396226415094,53
Lita,2008,41.01,Unknown,F,0.0140530263157895,0,38,0.0237141428571429,0.00892857142857143,56
Lita,2008,41.01,Unknown,M,0.0187742666666667,0,30,0.0238036071428571,0.00892857142857143,56
Lita,2009,42.01,Unknown,F,0.0136143255813953,0,43,0.0219953174603175,0.00793650793650794,63
Lita,2009,42.01,Unknown,M,0.03310759375,0.015625,32,0.0233882280701754,0.0087719298245614,57
Lita,2010,43.01,Unknown,F,0.0142762391304348,0,46,0.0216975,0.00757575757575758,66
Lita,2010,43.01,Unknown,M,0.0304383611111111,0.0138888888888889,36,0.0225998474576271,0.00847457627118644,59
Lita,2011,44.01,Unknown,F,0.0141145833333333,0,48,0.021004397260274,0.00684931506849315,73
Lita,2011,44.01,Unknown,M,0.0293507631578947,0.0131578947368421,38,0.0217585970149254,0.00746268656716418,67
Lita,2012,45.01,Unknown,F,0.0136505384615385,0,52,0.0151773614457831,0,83
Lita,2012,45.01,Unknown,M,0.028818225,0.0125,40,0.0203059444444444,0.00694444444444444,72
Lita,2013,46.01,Unknown,F,0.0133383272727273,0,55,0.0143533333333333,0,87
Lita,2013,46.01,Unknown,M,0.028120487804878,0.0121951219512195,41,0.0196657236842105,0.00657894736842105,76
Lita,2014,47.01,Unknown,F,0.0130093454545455,0,55,0.0141840561797753,0,89
Lita,2014,47.01,Unknown,M,0.0300166216216216,0.0135135135135135,37,0.0199075205479452,0.00684931506849315,73
Lita,2015,48.01,Unknown,F,0.0132319122807018,0,57,0.0144404301075269,0,93
Lita,2015,48.01,Unknown,M,0.0277441428571429,0.0119047619047619,42,0.0259295,0.0131578947368421,76
Lita,2016,49.01,Unknown,F,0.0134016071428571,0,56,0.0148284574468085,0,94
Lita,2016,49.01,Unknown,M,0.0267429565217391,0.0108695652173913,46,0.025575253164557,0.0126582278481013,79
Lita,2017,50.01,Unknown,F,0.012779875,0,56,0.0145769782608696,0,92
Lita,2017,50.01,Unknown,M,0.0277003636363636,0.0113636363636364,44,0.0275770694444444,0.0138888888888889,72
Lita,2018,51.01,Unknown,F,0.0138057719298246,0,57,0.0146884301075269,0,93
Lita,2018,51.01,Unknown,M,0.0263151739130435,0.0108695652173913,46,0.0256710384615385,0.0128205128205128,78
Lita,2019,52.01,Unknown,F,0.0134551525423729,0,59,0.014201688172043,0,93
Lita,2019,52.01,Unknown,M,0.0267198888888889,0.0111111111111111,45,0.0265451733333333,0.0133333333333333,75
Lita,2020,53.01,Unknown,F,0.0137307894736842,0,57,0.0143907472527473,0,91
Lita,2020,53.01,Unknown,M,0.0255884468085106,0.0106382978723404,47,0.0269036621621622,0.0135135135135135,74
Lucy,2008,13.01,Natal,F,0.0251616578947368,0.0197368421052632,38,0.021693125,0.015625,56
Lucy,2008,13.01,Natal,M,0.00879956666666667,0,30,0.0241278928571429,0.0178571428571429,56
Lucy,2009,14.01,Natal,F,0.0252902558139535,0.0174418604651163,43,0.0245870158730159,0.0178571428571429,63
Lucy,2009,14.01,Natal,M,0.009374125,0,32,0.0237052631578947,0.0175438596491228,57
Lucy,2010,15.01,Natal,F,0.0237581739130435,0.016304347826087,46,0.0235056515151515,0.0170454545454545,66
Lucy,2010,15.01,Natal,M,0.0157843333333333,0.00694444444444444,36,0.0234603559322034,0.0169491525423729,59
Lucy,2011,16.01,Natal,F,0.0227929166666667,0.015625,48,0.0215582602739726,0.0154109589041096,73
Lucy,2011,16.01,Natal,M,0.020121,0.0131578947368421,38,0.021842671641791,0.0149253731343284,67
Lucy,2012,17.01,Natal,F,0.02233725,0.0144230769230769,52,0.020146421686747,0.0135542168674699,83
Lucy,2012,17.01,Natal,M,0.024906075,0.01875,40,0.0226507638888889,0.015625,72
Lucy,2013,18.01,Natal,F,0.0214322,0.0136363636363636,55,0.0193311149425287,0.0129310344827586,87
Lucy,2013,18.01,Natal,M,0.025876487804878,0.0182926829268293,41,0.0214598947368421,0.0148026315789474,76
Lucy,2014,19.01,Natal,F,0.0200340727272727,0.0136363636363636,55,0.0183857528089888,0.0126404494382022,89
Lucy,2014,19.01,Natal,M,0.0253272972972973,0.0202702702702703,37,0.020820095890411,0.0154109589041096,73
Lucy,2015,20.01,Natal,F,0.0191214210526316,0.0131578947368421,57,0.0176912150537634,0.0120967741935484,93
Lucy,2015,20.01,Natal,M,0.0245496428571429,0.0178571428571429,42,0.0203736973684211,0.0148026315789474,76
Lucy,2016,21.01,Natal,F,0.0194628214285714,0.0133928571428571,56,0.0179407234042553,0.011968085106383,94
Lucy,2016,21.01,Natal,M,0.026525847826087,0.0217391304347826,46,0.0202629367088608,0.0142405063291139,79
Lucy,2017,22.01,Natal,F,0.0210379285714286,0.0133928571428571,56,0.0188622717391304,0.0122282608695652,92
Lucy,2017,22.01,Natal,M,0.0278723636363636,0.0227272727272727,44,0.0220510138888889,0.015625,72
Lucy,2018,23.01,Natal,F,0.0202659473684211,0.0131578947368421,57,0.0184131505376344,0.0120967741935484,93
Lucy,2018,23.01,Natal,M,0.0266689565217391,0.0217391304347826,46,0.0211639487179487,0.0144230769230769,78
Lucy,2019,24.01,Natal,F,0.0195809661016949,0.0127118644067797,59,0.0167990107526882,0.010752688172043,93
Lucy,2019,24.01,Natal,M,0.0272278,0.0222222222222222,45,0.02180524,0.015,75
Lucy,2020,25.01,Natal,F,0.0200822105263158,0.0131578947368421,57,0.0170518351648352,0.010989010989011,91
Lucy,2020,25.01,Natal,M,0.0267704680851064,0.0212765957446809,47,0.0214886621621622,0.0152027027027027,74
MaRainey,2004,56.01,Unknown,F,0.0153231923076923,0,26,0.0132471219512195,0,41
MaRainey,2004,56.01,Unknown,M,0.0134115769230769,0,26,0.0239623658536585,0.0121951219512195,41
MaRainey,2005,57.01,Unknown,F,0.014756,0,27,0.012347,0,46
MaRainey,2005,57.01,Unknown,M,0.0134115769230769,0,26,0.0227536739130435,0.0108695652173913,46
MaRainey,2006,58.01,Unknown,F,0.0143943214285714,0,28,0.01311248,0,50
MaRainey,2006,58.01,Unknown,M,0.0145103214285714,0,28,0.0216860784313725,0.00980392156862745,51
MaRainey,2007,59.01,Unknown,F,0.0138126875,0,32,0.0128627592592593,0,54
MaRainey,2007,59.01,Unknown,M,0.0295441,0.0166666666666667,30,0.0214675660377358,0.00943396226415094,53
MaRainey,2008,60.01,Unknown,F,0.013751,0,38,0.0137630714285714,0,56
MaRainey,2008,60.01,Unknown,M,0.0295441,0.0166666666666667,30,0.0206680535714286,0.00892857142857143,56
MaRainey,2009,61.01,Unknown,F,0.013082976744186,0,43,0.0133798253968254,0,63
MaRainey,2009,61.01,Unknown,M,0.0277264375,0.015625,32,0.0203692807017544,0.0087719298245614,57
MaRainey,2010,62.01,Unknown,F,0.0129603695652174,0,46,0.0133697727272727,0,66
MaRainey,2010,62.01,Unknown,M,0.02574975,0.0138888888888889,36,0.0201083389830508,0.00847457627118644,59
MaRainey,2011,63.01,Unknown,F,0.0138230208333333,0,48,0.0199851506849315,0.00684931506849315,73
MaRainey,2011,63.01,Unknown,M,0.0249945789473684,0.0131578947368421,38,0.022850552238806,0.0111940298507463,67
MaRainey,2012,64.01,Unknown,F,0.0139252307692308,0,52,0.0194444698795181,0.00602409638554217,83
MaRainey,2012,64.01,Unknown,M,0.0244264,0.0125,40,0.0217896111111111,0.0104166666666667,72
Mansfield,2004,14.26,Unknown,F,0.00844323076923077,0,26,0.0224391219512195,0.0121951219512195,41
Mansfield,2004,14.26,Unknown,M,0.0222840769230769,0,26,0.0213149268292683,0,41
Mansfield,2005,15.26,Unknown,F,0.00903888888888889,0,27,0.0222262173913043,0.0108695652173913,46
Mansfield,2005,15.26,Unknown,M,0.0222840769230769,0,26,0.0213899565217391,0,46
Mansfield,2006,16.26,Unknown,F,0.00871621428571429,0,28,0.0216661,0.01,50
Mansfield,2006,16.26,Unknown,M,0.0208557857142857,0,28,0.020965568627451,0,51
Mansfield,2007,17.26,Unknown,F,0.007671,0,32,0.020087462962963,0.00925925925925926,54
Mansfield,2007,17.26,Unknown,M,0.023894,0,30,0.0206495471698113,0,53
Mansfield,2008,18.26,Unknown,F,0.00745036842105263,0,38,0.0193880357142857,0.00892857142857143,56
Mansfield,2008,18.26,Unknown,M,0.023894,0,30,0.0205242678571429,0,56
Mansfield,2009,19.26,Unknown,F,0.00712362790697674,0,43,0.0188280634920635,0.00793650793650794,63
Mansfield,2009,19.26,Unknown,M,0.02527990625,0,32,0.0204295614035088,0,57
Mansfield,2010,20.26,Unknown,F,0.00846726086956522,0,46,0.0183440606060606,0.00757575757575758,66
Mansfield,2010,20.26,Unknown,M,0.0235797777777778,0,36,0.0198039830508475,0,59
Mansfield,2011,21.26,Unknown,F,0.00858558333333333,0,48,0.0183767534246575,0.00684931506849315,73
Mansfield,2011,21.26,Unknown,M,0.0223836842105263,0,38,0.0270207910447761,0.00746268656716418,67
Mansfield,2012,22.26,Unknown,F,0.00931290384615385,0,52,0.0169651807228916,0.00602409638554217,83
Mansfield,2012,22.26,Unknown,M,0.021672675,0,40,0.0268671805555556,0.00694444444444444,72
Mansfield,2013,23.26,Unknown,F,0.00945374545454545,0,55,0.0170514597701149,0.00574712643678161,87
Mansfield,2013,23.26,Unknown,M,0.0213149268292683,0,41,0.0264474868421053,0.00657894736842105,76
Mansfield,2014,24.26,Unknown,F,0.00826496363636364,0,55,0.0163745730337079,0.00561797752808989,89
Mansfield,2014,24.26,Unknown,M,0.022435027027027,0,37,0.0269344383561644,0.00684931506849315,73
Marjorie,2019,13.62,Immigrant,F,0.0168473684210526,0,57,0.0172576483516484,0,91
Marjorie,2019,13.62,Immigrant,M,0.0140406666666667,0,45,0.014272472972973,0,74
Marjorie,2020,14.62,Immigrant,F,0.0168473684210526,0,57,0.0172576483516484,0,91
Marjorie,2020,14.62,Immigrant,M,0.0144252978723404,0,47,0.014272472972973,0,74
Marlene,2004,55.01,Unknown,F,0.00657038461538462,0,26,0.0205155609756098,0.0121951219512195,41
Marlene,2004,55.01,Unknown,M,0.0137295384615385,0.00961538461538462,26,0.010277243902439,0.00609756097560976,41
Marlene,2005,56.01,Unknown,F,0.00632714814814815,0,27,0.0187305434782609,0.0108695652173913,46
Marlene,2005,56.01,Unknown,M,0.0137295384615385,0.00961538461538462,26,0.0095654347826087,0.00543478260869565,46
Marlene,2006,57.01,Unknown,F,0.00610117857142857,0,28,0.01771434,0.01,50
Marlene,2006,57.01,Unknown,M,0.01298575,0.00892857142857143,28,0.00897488235294118,0.00490196078431373,51
Marlene,2007,58.01,Unknown,F,0.00620271875,0,32,0.0169142777777778,0.00925925925925926,54
Marlene,2007,58.01,Unknown,M,0.0122162666666667,0.00833333333333333,30,0.00929990566037736,0.00471698113207547,53
Marlene,2008,59.01,Unknown,F,0.0189179210526316,0.0131578947368421,38,0.0165547678571429,0.00892857142857143,56
Marlene,2008,59.01,Unknown,M,0.0122162666666667,0.00833333333333333,30,0.00886658928571428,0.00446428571428571,56
Marlene,2009,60.01,Unknown,F,0.0180186744186046,0.0116279069767442,43,0.0156111587301587,0.00793650793650794,63
Marlene,2009,60.01,Unknown,M,0.0114545625,0.0078125,32,0.00871131578947368,0.0043859649122807,57
Marlene,2010,61.01,Unknown,F,0.0169485434782609,0.0108695652173913,46,0.0152603939393939,0.00757575757575758,66
Marlene,2010,61.01,Unknown,M,0.0110938888888889,0.00694444444444444,36,0.00857901694915254,0.00423728813559322,59
Marlene,2011,62.01,Unknown,F,0.0171019375,0.0104166666666667,48,0.0145505479452055,0.00684931506849315,73
Marlene,2011,62.01,Unknown,M,0.0105124473684211,0.00657894736842105,38,0.0114742835820896,0.00746268656716418,67
Marlene,2012,63.01,Unknown,F,0.0171155576923077,0.00961538461538462,52,0.0144863855421687,0.00753012048192771,83
Marlene,2012,63.01,Unknown,M,0.01039425,0.00625,40,0.0149573333333333,0.0104166666666667,72
Marlene,2013,64.01,Unknown,F,0.0177540727272727,0.00909090909090909,55,0.0143226206896552,0.00718390804597701,87
Marlene,2013,64.01,Unknown,M,0.010277243902439,0.00609756097560976,41,0.0143147631578947,0.00986842105263158,76
Marlene,2014,65.01,Unknown,F,0.0171157818181818,0.00909090909090909,55,0.0151834269662921,0.00842696629213483,89
Marlene,2014,65.01,Unknown,M,0.011249,0.00675675675675676,37,0.0149247534246575,0.0102739726027397,73
Marlene,2015,66.01,Unknown,F,0.0168261578947368,0.0087719298245614,57,0.0147837204301075,0.00806451612903226,93
Marlene,2015,66.01,Unknown,M,0.0103537142857143,0.00595238095238095,42,0.0149112763157895,0.00986842105263158,76
Marlene,2016,67.01,Unknown,F,0.0170411071428571,0.00892857142857143,56,0.014832085106383,0.00797872340425532,94
Marlene,2016,67.01,Unknown,M,0.00983795652173913,0.00543478260869565,46,0.0147210379746835,0.00949367088607595,79
Marlene,2017,68.01,Unknown,F,0.0165876785714286,0.00892857142857143,56,0.0144710760869565,0.00815217391304348,92
Marlene,2017,68.01,Unknown,M,0.00515847727272727,0,44,0.0124190833333333,0.00694444444444444,72
Marlene,2018,69.01,Unknown,F,0.0168138771929825,0.0087719298245614,57,0.0143822150537634,0.00806451612903226,93
Marlene,2018,69.01,Unknown,M,0.00501315217391304,0,46,0.0117283717948718,0.00641025641025641,78
Marlene,2019,70.01,Unknown,F,0.0165250689655172,0.00862068965517241,58,0.0145302717391304,0.00815217391304348,92
Marlene,2019,70.01,Unknown,M,0.00511971111111111,0,45,0.0120972133333333,0.00666666666666667,75
Maya,2008,13.01,Natal,F,0.0253849210526316,0.0131578947368421,38,0.0236505892857143,0.00892857142857143,56
Maya,2008,13.01,Natal,M,0.0132646,0.00416666666666667,30,0.011157,0.00223214285714286,56
Maya,2009,14.01,Natal,F,0.0234320697674419,0.0116279069767442,43,0.0218328253968254,0.00793650793650794,63
Maya,2009,14.01,Natal,M,0.01281759375,0.00390625,32,0.0109615614035088,0.00219298245614035,57
Maya,2010,15.01,Natal,F,0.0220555869565217,0.0108695652173913,46,0.0218181060606061,0.00757575757575758,66
Maya,2010,15.01,Natal,M,0.0127088888888889,0.00347222222222222,36,0.0111417796610169,0.00211864406779661,59
Maya,2011,16.01,Natal,F,0.0217219375,0.0104166666666667,48,0.0205256575342466,0.00684931506849315,73
Maya,2011,16.01,Natal,M,0.0120400526315789,0.00328947368421053,38,0.0180568656716418,0.00932835820895522,67
Maya,2012,17.01,Natal,F,0.0212814038461538,0.00961538461538462,52,0.0202920602409639,0.00677710843373494,83
Maya,2012,17.01,Natal,M,0.012209975,0.003125,40,0.0191291666666667,0.0104166666666667,72
Maya,2013,18.01,Natal,F,0.0229261090909091,0.00909090909090909,55,0.0204149655172414,0.00646551724137931,87
Maya,2013,18.01,Natal,M,0.011935756097561,0.00304878048780488,41,0.0183964605263158,0.00986842105263158,76
Maya,2014,19.01,Natal,F,0.023802,0.00909090909090909,55,0.0208154606741573,0.00702247191011236,89
Maya,2014,19.01,Natal,M,0.0127126486486486,0.00337837837837838,37,0.0189674109589041,0.0102739726027397,73
Maya,2015,20.01,Natal,F,0.0228006842105263,0.0087719298245614,57,0.0198999569892473,0.00672043010752688,93
Maya,2015,20.01,Natal,M,0.0123774047619048,0.00297619047619048,42,0.0189635394736842,0.00986842105263158,76
Maya,2016,21.01,Natal,F,0.02308875,0.00892857142857143,56,0.0195848723404255,0.00664893617021277,94
Maya,2016,21.01,Natal,M,0.0120370652173913,0.00271739130434783,46,0.0185702278481013,0.00949367088607595,79
Maya,2017,22.01,Natal,F,0.0228060178571429,0.00892857142857143,56,0.0191890652173913,0.00679347826086957,92
Maya,2017,22.01,Natal,M,0.0100650909090909,0,44,0.0185801944444444,0.00868055555555556,72
Maya,2018,23.01,Natal,F,0.0229937719298246,0.0087719298245614,57,0.0190589677419355,0.00672043010752688,93
Maya,2018,23.01,Natal,M,0.0100349130434783,0,46,0.0176955128205128,0.00801282051282051,78
Maya,2019,24.01,Natal,F,0.0226332203389831,0.00847457627118644,59,0.0191441827956989,0.00672043010752688,93
Maya,2019,24.01,Natal,M,0.00980184444444444,0,45,0.01809188,0.00833333333333333,75
Maya,2020,25.01,Natal,F,0.0142441403508772,0,57,0.0138128021978022,0.00137362637362637,91
Maya,2020,25.01,Natal,M,0.0100774255319149,0,47,0.0183355540540541,0.00844594594594595,74
Merril,2004,38.01,Unknown,F,0.0209226538461538,0.0192307692307692,26,0.0262043658536585,0.024390243902439,41
Merril,2004,38.01,Unknown,M,0.00213707692307692,0,26,0.00303617073170732,0,41
Merril,2005,39.01,Unknown,F,0.0207712592592593,0.0185185185185185,27,0.0237762391304348,0.0217391304347826,46
